,time,open,high,low,close
649,"09-Feb-2022, 07:00:00",1825.79,1825.94,1823.74,1825.28
650,"09-Feb-2022, 08:00:00",1825.35,1826.75,1824.03,1826.75
651,"09-Feb-2022, 09:00:00",1826.46,1828.15,1825.57,1827.34
652,"09-Feb-2022, 10:00:00",1827.34,1828.66,1826.53,1828.0
653,"09-Feb-2022, 11:00:00",1827.85,1828.44,1825.87,1827.19
654,"09-Feb-2022, 12:00:00",1827.05,1829.03,1825.87,1827.34
655,"09-Feb-2022, 13:00:00",1827.27,1827.34,1827.12,1827.19
656,"09-Feb-2022, 14:00:00",1827.34,1828.22,1824.47,1826.24
657,"09-Feb-2022, 15:00:00",1826.53,1828.15,1824.91,1826.31
658,"09-Feb-2022, 16:00:00",1826.16,1827.78,1824.84,1827.49
659,"09-Feb-2022, 17:00:00",1827.63,1828.37,1825.57,1826.75
660,"09-Feb-2022, 18:00:00",1826.6,1827.19,1824.54,1826.75
661,"09-Feb-2022, 19:00:00",1826.68,1828.37,1824.84,1828.0
662,"09-Feb-2022, 20:00:00",1827.93,1832.49,1825.06,1825.72
663,"09-Feb-2022, 21:00:00",1825.72,1831.02,1824.25,1828.52
664,"09-Feb-2022, 22:00:00",1828.44,1831.46,1826.6,1828.22
665,"09-Feb-2022, 23:00:00",1828.15,1833.3,1827.12,1832.49
666,"10-Feb-2022, 00:00:00",1832.34,1835.72,1831.83,1833.89
667,"10-Feb-2022, 01:00:00",1833.81,1835.72,1832.49,1834.55
668,"10-Feb-2022, 02:00:00",1834.4,1834.55,1831.83,1833.22
669,"10-Feb-2022, 03:00:00",1833.22,1833.3,1833.08,1833.15
670,"10-Feb-2022, 04:00:00",1833.15,1833.22,1833.0,1833.08
671,"10-Feb-2022, 05:00:00",1833.0,1833.3,1831.9,1832.71
672,"10-Feb-2022, 06:00:00",1832.05,1833.44,1831.24,1832.34
673,"10-Feb-2022, 07:00:00",1832.27,1832.56,1830.36,1832.49
674,"10-Feb-2022, 08:00:00",1832.49,1834.4,1831.02,1833.67
675,"10-Feb-2022, 09:00:00",1833.59,1834.69,1832.41,1834.11
676,"10-Feb-2022, 10:00:00",1834.03,1834.11,1833.89,1833.96
677,"10-Feb-2022, 11:00:00",1833.96,1834.33,1832.49,1833.81
678,"10-Feb-2022, 12:00:00",1833.81,1834.62,1832.12,1834.03
679,"10-Feb-2022, 13:00:00",1834.33,1834.92,1832.41,1834.11
680,"10-Feb-2022, 14:00:00",1834.11,1836.02,1832.49,1834.62
681,"10-Feb-2022, 15:00:00",1834.55,1834.69,1829.62,1831.9
682,"10-Feb-2022, 16:00:00",1831.75,1832.86,1829.62,1832.41
683,"10-Feb-2022, 17:00:00",1832.34,1833.3,1830.94,1832.93
684,"10-Feb-2022, 18:00:00",1832.86,1833.59,1830.94,1832.19
685,"10-Feb-2022, 19:00:00",1832.27,1832.71,1829.4,1831.61
686,"10-Feb-2022, 20:00:00",1831.53,1837.2,1821.38,1830.21
687,"10-Feb-2022, 21:00:00",1830.21,1833.96,1824.18,1831.31
688,"10-Feb-2022, 22:00:00",1831.24,1840.43,1829.62,1835.43
689,"10-Feb-2022, 23:00:00",1835.43,1841.83,1834.84,1841.46
690,"11-Feb-2022, 00:00:00",1841.39,1841.61,1831.46,1835.14
691,"11-Feb-2022, 01:00:00",1835.06,1837.64,1833.15,1835.28
692,"11-Feb-2022, 02:00:00",1835.21,1835.72,1828.0,1829.47
693,"11-Feb-2022, 03:00:00",1829.72,1830.37,1825.68,1827.14
694,"11-Feb-2022, 04:00:00",1827.14,1827.78,1824.55,1826.65
695,"11-Feb-2022, 05:00:00",1826.65,1826.97,1826.0,1826.49
696,"11-Feb-2022, 06:00:00",1825.84,1828.1,1825.2,1826.97
697,"11-Feb-2022, 07:00:00",1826.81,1827.3,1823.74,1826.0
698,"11-Feb-2022, 08:00:00",1826.17,1826.17,1822.77,1825.68
699,"11-Feb-2022, 09:00:00",1825.68,1827.14,1823.9,1826.97
700,"11-Feb-2022, 10:00:00",1826.81,1826.97,1824.07,1825.04
701,"11-Feb-2022, 11:00:00",1825.04,1825.36,1822.13,1824.23
702,"11-Feb-2022, 12:00:00",1824.23,1825.52,1822.61,1824.71
703,"11-Feb-2022, 13:00:00",1824.71,1824.87,1821.16,1822.94
704,"11-Feb-2022, 14:00:00",1822.77,1826.33,1820.67,1826.33
705,"11-Feb-2022, 15:00:00",1826.33,1827.78,1824.55,1826.0
706,"11-Feb-2022, 16:00:00",1826.65,1827.46,1824.07,1826.0
707,"11-Feb-2022, 17:00:00",1825.84,1827.94,1824.07,1826.17
708,"11-Feb-2022, 18:00:00",1826.0,1827.78,1824.07,1827.46
709,"11-Feb-2022, 19:00:00",1827.14,1831.82,1824.71,1830.53
710,"11-Feb-2022, 20:00:00",1830.37,1833.43,1824.39,1827.3
711,"11-Feb-2022, 21:00:00",1827.3,1832.63,1826.17,1829.88
712,"11-Feb-2022, 22:00:00",1829.56,1837.31,1828.91,1836.02
713,"11-Feb-2022, 23:00:00",1835.7,1837.15,1831.82,1836.83
714,"12-Feb-2022, 00:00:00",1836.66,1841.02,1836.18,1840.7
715,"12-Feb-2022, 01:00:00",1840.38,1860.41,1838.6,1857.18
716,"12-Feb-2022, 02:00:00",1857.01,1862.51,1851.36,1858.95
717,"12-Feb-2022, 03:00:00",1858.95,1865.57,1857.5,1861.21
718,"12-Feb-2022, 04:00:00",1861.21,1863.8,1857.34,1858.47
719,"14-Feb-2022, 05:00:00",1858.15,1858.79,1858.15,1858.79
720,"14-Feb-2022, 06:00:00",1859.28,1862.34,1855.08,1859.6
721,"14-Feb-2022, 07:00:00",1859.6,1860.73,1856.69,1857.98
722,"14-Feb-2022, 08:00:00",1857.82,1860.41,1856.05,1859.76
723,"14-Feb-2022, 09:00:00",1859.6,1859.76,1852.98,1854.75
724,"14-Feb-2022, 10:00:00",1854.91,1854.91,1851.04,1852.98
725,"14-Feb-2022, 11:00:00",1853.14,1853.78,1850.39,1851.85
726,"14-Feb-2022, 12:00:00",1851.68,1854.91,1850.88,1854.59
727,"14-Feb-2022, 13:00:00",1854.59,1854.91,1850.55,1852.65
728,"14-Feb-2022, 14:00:00",1852.98,1855.4,1850.07,1854.59
729,"14-Feb-2022, 15:00:00",1854.27,1858.63,1851.68,1856.85
730,"14-Feb-2022, 16:00:00",1856.53,1857.5,1852.65,1857.34
731,"14-Feb-2022, 17:00:00",1857.34,1857.98,1853.46,1855.4
732,"14-Feb-2022, 18:00:00",1855.4,1857.01,1852.98,1856.53
733,"14-Feb-2022, 19:00:00",1856.53,1858.31,1850.23,1855.56
734,"14-Feb-2022, 20:00:00",1855.56,1862.99,1852.98,1861.54
735,"14-Feb-2022, 21:00:00",1861.38,1866.87,1859.28,1866.06
736,"14-Feb-2022, 22:00:00",1866.38,1871.07,1863.31,1868.32
737,"14-Feb-2022, 23:00:00",1868.16,1868.97,1859.6,1861.86
738,"15-Feb-2022, 00:00:00",1861.7,1864.77,1859.6,1864.77
739,"15-Feb-2022, 01:00:00",1864.44,1873.0,1862.99,1871.23
740,"15-Feb-2022, 02:00:00",1871.07,1874.3,1867.03,1868.0
741,"15-Feb-2022, 03:00:00",1867.84,1873.65,1867.19,1872.03
742,"15-Feb-2022, 04:00:00",1871.87,1873.33,1869.29,1871.07
743,"15-Feb-2022, 05:00:00",1870.74,1871.39,1870.58,1871.23
744,"15-Feb-2022, 06:00:00",1870.74,1871.87,1869.45,1871.23
745,"15-Feb-2022, 07:00:00",1870.9,1872.2,1869.45,1872.03
746,"15-Feb-2022, 08:00:00",1871.87,1872.36,1869.13,1870.9
747,"15-Feb-2022, 09:00:00",1870.9,1876.88,1869.77,1876.4
748,"15-Feb-2022, 10:00:00",1876.07,1879.14,1875.1,1877.53
749,"15-Feb-2022, 11:00:00",1877.2,1879.14,1875.59,1877.53
750,"15-Feb-2022, 12:00:00",1877.36,1879.46,1876.07,1877.85
751,"15-Feb-2022, 13:00:00",1877.69,1879.63,1876.56,1878.82
752,"15-Feb-2022, 14:00:00",1878.66,1879.14,1874.3,1875.59
753,"15-Feb-2022, 15:00:00",1875.75,1877.36,1857.18,1861.54
754,"15-Feb-2022, 16:00:00",1861.38,1861.86,1852.01,1857.34
755,"15-Feb-2022, 17:00:00",1857.66,1857.98,1853.14,1854.59
756,"15-Feb-2022, 18:00:00",1854.91,1856.21,1848.94,1852.01
757,"15-Feb-2022, 19:00:00",1852.49,1853.46,1843.93,1849.91
758,"15-Feb-2022, 20:00:00",1849.91,1853.78,1844.42,1850.39
759,"15-Feb-2022, 21:00:00",1850.39,1857.34,1846.68,1848.78
760,"15-Feb-2022, 22:00:00",1848.62,1852.98,1846.52,1847.81
761,"15-Feb-2022, 23:00:00",1847.81,1852.65,1845.71,1852.65
762,"16-Feb-2022, 00:00:00",1852.33,1853.95,1848.62,1852.98
763,"16-Feb-2022, 01:00:00",1852.82,1856.69,1851.36,1855.08
764,"16-Feb-2022, 02:00:00",1855.24,1855.72,1852.01,1854.27
765,"16-Feb-2022, 03:00:00",1854.43,1856.37,1850.88,1853.14
766,"16-Feb-2022, 04:00:00",1853.3,1853.95,1850.72,1853.78
767,"16-Feb-2022, 05:00:00",1853.62,1853.78,1852.33,1852.33
768,"16-Feb-2022, 06:00:00",1853.14,1854.75,1851.68,1852.82
769,"16-Feb-2022, 07:00:00",1852.98,1853.3,1850.39,1852.01
770,"16-Feb-2022, 08:00:00",1852.01,1852.98,1849.42,1852.49
771,"16-Feb-2022, 09:00:00",1852.49,1853.14,1850.55,1852.33
772,"16-Feb-2022, 10:00:00",1852.33,1853.14,1850.39,1852.82
773,"16-Feb-2022, 11:00:00",1852.65,1853.46,1851.52,1852.98
774,"16-Feb-2022, 12:00:00",1852.65,1854.91,1851.2,1854.27
775,"16-Feb-2022, 13:00:00",1854.27,1856.21,1852.33,1855.24
776,"16-Feb-2022, 14:00:00",1855.08,1857.01,1852.98,1855.24
777,"16-Feb-2022, 15:00:00",1855.08,1857.66,1854.43,1857.01
778,"16-Feb-2022, 16:00:00",1856.85,1859.11,1855.08,1858.63
779,"16-Feb-2022, 17:00:00",1858.63,1859.76,1852.98,1854.59
780,"16-Feb-2022, 18:00:00",1854.59,1856.69,1852.98,1856.53
781,"16-Feb-2022, 19:00:00",1856.37,1856.53,1851.04,1852.98
782,"16-Feb-2022, 20:00:00",1852.82,1859.11,1850.72,1858.79
783,"16-Feb-2022, 21:00:00",1858.47,1864.93,1856.85,1862.02
784,"16-Feb-2022, 22:00:00",1861.7,1863.64,1859.6,1862.83
785,"16-Feb-2022, 23:00:00",1862.51,1866.06,1860.57,1865.25
786,"17-Feb-2022, 00:00:00",1865.09,1870.1,1864.12,1869.13
787,"17-Feb-2022, 01:00:00",1869.13,1870.58,1864.61,1866.22
788,"17-Feb-2022, 02:00:00",1866.22,1872.36,1865.09,1870.42
789,"17-Feb-2022, 03:00:00",1870.26,1872.68,1868.16,1872.36
790,"17-Feb-2022, 04:00:00",1872.36,1872.52,1866.38,1869.61
791,"17-Feb-2022, 05:00:00",1869.61,1869.94,1868.8,1868.8
792,"17-Feb-2022, 06:00:00",1868.97,1870.9,1868.48,1870.1
793,"17-Feb-2022, 07:00:00",1869.77,1871.71,1868.97,1870.74
794,"17-Feb-2022, 08:00:00",1871.07,1871.87,1867.19,1869.94
795,"17-Feb-2022, 09:00:00",1870.26,1870.58,1866.87,1868.8
796,"17-Feb-2022, 10:00:00",1868.8,1875.1,1866.71,1875.1
797,"17-Feb-2022, 11:00:00",1874.94,1876.4,1871.07,1873.49
798,"17-Feb-2022, 12:00:00",1873.49,1875.27,1870.42,1874.78
799,"17-Feb-2022, 13:00:00",1874.94,1877.36,1872.68,1875.27
800,"17-Feb-2022, 14:00:00",1875.1,1876.88,1873.0,1876.23
801,"17-Feb-2022, 15:00:00",1875.91,1891.09,1874.46,1886.25
802,"17-Feb-2022, 16:00:00",1886.09,1893.35,1883.99,1888.51
803,"17-Feb-2022, 17:00:00",1888.35,1889.8,1883.34,1885.76
804,"17-Feb-2022, 18:00:00",1886.41,1886.57,1882.37,1883.5
805,"17-Feb-2022, 19:00:00",1883.5,1887.7,1882.05,1886.73
806,"17-Feb-2022, 20:00:00",1886.41,1897.88,1884.96,1895.78
807,"17-Feb-2022, 21:00:00",1895.78,1896.58,1885.76,1893.35
808,"17-Feb-2022, 22:00:00",1893.35,1896.42,1891.74,1895.45
809,"17-Feb-2022, 23:00:00",1895.13,1899.49,1892.39,1895.78
810,"18-Feb-2022, 00:00:00",1895.29,1900.3,1894.65,1897.71
811,"18-Feb-2022, 01:00:00",1897.71,1901.27,1895.94,1897.07
812,"18-Feb-2022, 02:00:00",1897.07,1900.95,1895.94,1899.81
813,"18-Feb-2022, 03:00:00",1899.98,1900.14,1896.26,1898.52
814,"18-Feb-2022, 04:00:00",1898.68,1899.01,1896.58,1898.2
815,"18-Feb-2022, 05:00:00",1898.36,1898.52,1897.23,1897.55
816,"18-Feb-2022, 06:00:00",1897.55,1900.46,1897.39,1899.98
817,"18-Feb-2022, 07:00:00",1899.98,1902.56,1898.36,1899.33
818,"18-Feb-2022, 08:00:00",1899.49,1899.81,1888.02,1890.29
819,"18-Feb-2022, 09:00:00",1890.12,1892.06,1888.02,1890.77
820,"18-Feb-2022, 10:00:00",1890.77,1892.06,1889.48,1891.09
821,"18-Feb-2022, 11:00:00",1891.09,1891.42,1888.35,1890.29
822,"18-Feb-2022, 12:00:00",1890.29,1893.52,1889.15,1891.9
823,"18-Feb-2022, 13:00:00",1891.74,1893.19,1889.96,1892.06
824,"18-Feb-2022, 14:00:00",1891.9,1893.03,1888.99,1891.58
825,"18-Feb-2022, 15:00:00",1891.42,1895.94,1890.45,1895.29
826,"18-Feb-2022, 16:00:00",1895.29,1895.62,1891.58,1894.65
827,"18-Feb-2022, 17:00:00",1894.81,1895.45,1885.92,1889.32
828,"18-Feb-2022, 18:00:00",1889.48,1892.39,1885.6,1891.25
829,"18-Feb-2022, 19:00:00",1890.93,1894.32,1888.51,1894.0
830,"18-Feb-2022, 20:00:00",1893.84,1900.14,1891.58,1896.58
831,"18-Feb-2022, 21:00:00",1896.42,1898.68,1893.03,1894.32
832,"18-Feb-2022, 22:00:00",1894.65,1896.58,1889.96,1891.74
833,"18-Feb-2022, 23:00:00",1891.74,1896.75,1890.45,1896.1
834,"19-Feb-2022, 00:00:00",1895.78,1898.04,1893.68,1896.91
835,"19-Feb-2022, 01:00:00",1896.75,1898.04,1894.97,1896.1
836,"19-Feb-2022, 02:00:00",1896.1,1897.07,1894.0,1895.29
837,"19-Feb-2022, 03:00:00",1895.45,1897.07,1892.71,1897.07
838,"19-Feb-2022, 04:00:00",1896.75,1899.65,1895.29,1897.88
839,"21-Feb-2022, 05:00:00",1897.88,1897.88,1894.97,1894.97
840,"21-Feb-2022, 06:00:00",1900.3,1906.76,1896.42,1904.66
841,"21-Feb-2022, 07:00:00",1904.82,1908.37,1896.1,1898.2
842,"21-Feb-2022, 08:00:00",1898.36,1903.37,1891.42,1895.45
843,"21-Feb-2022, 09:00:00",1895.45,1897.88,1894.32,1897.39
844,"21-Feb-2022, 10:00:00",1897.55,1899.17,1895.62,1895.62
845,"21-Feb-2022, 11:00:00",1896.91,1897.23,1888.67,1891.74
846,"21-Feb-2022, 12:00:00",1891.9,1894.0,1889.64,1891.58
847,"21-Feb-2022, 13:00:00",1891.74,1893.03,1887.38,1887.86
848,"21-Feb-2022, 14:00:00",1887.7,1892.87,1886.89,1891.74
849,"21-Feb-2022, 15:00:00",1891.58,1897.88,1890.45,1896.1
850,"21-Feb-2022, 16:00:00",1895.78,1898.52,1893.52,1896.42
851,"21-Feb-2022, 17:00:00",1896.26,1898.52,1894.16,1897.55
852,"21-Feb-2022, 18:00:00",1897.23,1898.85,1894.16,1894.65
853,"21-Feb-2022, 19:00:00",1894.65,1897.39,1892.06,1897.23
854,"21-Feb-2022, 20:00:00",1897.23,1897.55,1893.68,1895.78
855,"21-Feb-2022, 21:00:00",1896.1,1897.07,1891.74,1894.81
856,"21-Feb-2022, 22:00:00",1894.97,1896.26,1891.9,1895.45
857,"21-Feb-2022, 23:00:00",1895.29,1897.23,1894.48,1896.58
858,"22-Feb-2022, 00:00:00",1896.42,1897.88,1894.65,1897.71
859,"22-Feb-2022, 01:00:00",1897.55,1905.14,1895.78,1904.98
860,"22-Feb-2022, 02:00:00",1904.98,1906.11,1900.46,1903.37
861,"22-Feb-2022, 03:00:00",1903.69,1907.24,1903.21,1904.5
862,"22-Feb-2022, 04:00:00",1903.37,1903.69,1903.21,1903.53
863,"22-Feb-2022, 05:00:00",1903.37,1905.31,1903.37,1905.31
864,"22-Feb-2022, 06:00:00",1908.7,1914.19,1905.79,1909.51
865,"22-Feb-2022, 07:00:00",1909.51,1914.03,1906.76,1908.05
866,"22-Feb-2022, 08:00:00",1908.05,1911.28,1904.34,1909.18
867,"22-Feb-2022, 09:00:00",1909.34,1909.83,1905.31,1909.67
868,"22-Feb-2022, 10:00:00",1909.67,1910.47,1907.08,1908.05
869,"22-Feb-2022, 11:00:00",1908.54,1909.02,1906.27,1907.73
870,"22-Feb-2022, 12:00:00",1907.73,1910.47,1906.44,1910.15
871,"22-Feb-2022, 13:00:00",1910.15,1911.28,1907.41,1909.99
872,"22-Feb-2022, 14:00:00",1909.99,1913.54,1906.92,1908.54
873,"22-Feb-2022, 15:00:00",1908.7,1911.77,1895.62,1896.1
874,"22-Feb-2022, 16:00:00",1896.42,1902.08,1895.78,1900.62
875,"22-Feb-2022, 17:00:00",1900.62,1901.27,1893.19,1896.42
876,"22-Feb-2022, 18:00:00",1896.58,1898.36,1891.25,1893.84
877,"22-Feb-2022, 19:00:00",1893.68,1900.3,1893.52,1899.65
878,"22-Feb-2022, 20:00:00",1899.33,1906.11,1897.55,1902.24
879,"22-Feb-2022, 21:00:00",1902.24,1907.24,1899.81,1901.43
880,"22-Feb-2022, 22:00:00",1901.27,1903.37,1893.19,1897.88
881,"22-Feb-2022, 23:00:00",1897.71,1903.69,1895.78,1903.37
882,"23-Feb-2022, 00:00:00",1903.04,1904.66,1900.95,1903.53
883,"23-Feb-2022, 01:00:00",1903.21,1905.79,1901.43,1903.53
884,"23-Feb-2022, 02:00:00",1903.53,1904.66,1899.65,1901.43
885,"23-Feb-2022, 03:00:00",1901.59,1901.75,1896.58,1900.62
886,"23-Feb-2022, 04:00:00",1900.46,1901.43,1897.23,1898.36
887,"23-Feb-2022, 05:00:00",1898.04,1898.36,1897.39,1898.36
888,"23-Feb-2022, 06:00:00",1898.52,1899.65,1896.75,1898.2
889,"23-Feb-2022, 07:00:00",1898.04,1900.62,1896.75,1900.46
890,"23-Feb-2022, 08:00:00",1900.46,1901.43,1897.39,1898.2
891,"23-Feb-2022, 09:00:00",1898.2,1900.3,1897.23,1899.81
892,"23-Feb-2022, 10:00:00",1899.65,1900.46,1897.71,1899.81
893,"23-Feb-2022, 11:00:00",1899.65,1899.98,1895.45,1897.07
894,"23-Feb-2022, 12:00:00",1897.07,1897.39,1893.68,1896.26
895,"23-Feb-2022, 13:00:00",1896.1,1897.55,1892.87,1897.07
896,"23-Feb-2022, 14:00:00",1896.91,1898.52,1893.68,1894.81
897,"23-Feb-2022, 15:00:00",1894.81,1897.71,1891.42,1893.03
898,"23-Feb-2022, 16:00:00",1893.03,1895.62,1888.67,1893.52
899,"23-Feb-2022, 17:00:00",1893.35,1895.94,1891.74,1894.97
900,"23-Feb-2022, 18:00:00",1894.65,1896.26,1892.39,1894.81
901,"23-Feb-2022, 19:00:00",1894.65,1897.23,1892.71,1896.42
902,"23-Feb-2022, 20:00:00",1896.26,1904.66,1895.45,1901.27
903,"23-Feb-2022, 21:00:00",1901.11,1906.44,1899.49,1906.27
904,"23-Feb-2022, 22:00:00",1906.11,1908.54,1902.88,1907.57
905,"23-Feb-2022, 23:00:00",1907.41,1909.18,1905.14,1908.21
906,"24-Feb-2022, 00:00:00",1908.54,1910.64,1907.73,1908.21
907,"24-Feb-2022, 01:00:00",1908.21,1909.67,1905.63,1908.7
908,"24-Feb-2022, 02:00:00",1908.86,1909.51,1906.27,1907.08
909,"24-Feb-2022, 03:00:00",1907.08,1910.31,1904.34,1909.18
910,"24-Feb-2022, 04:00:00",1909.34,1910.15,1906.92,1908.54
911,"24-Feb-2022, 05:00:00",1907.89,1909.02,1907.41,1907.57
912,"24-Feb-2022, 06:00:00",1908.7,1911.6,1908.7,1910.8
913,"24-Feb-2022, 07:00:00",1910.64,1913.87,1909.83,1913.54
914,"24-Feb-2022, 08:00:00",1913.7,1914.19,1909.83,1913.38
915,"24-Feb-2022, 09:00:00",1913.38,1921.13,1912.25,1920.97
916,"24-Feb-2022, 10:00:00",1920.81,1931.31,1920.65,1929.37
917,"24-Feb-2022, 11:00:00",1929.05,1949.07,1928.72,1935.83
918,"24-Feb-2022, 12:00:00",1935.51,1945.52,1933.57,1940.51
919,"24-Feb-2022, 13:00:00",1940.35,1943.42,1935.51,1942.45
920,"24-Feb-2022, 14:00:00",1942.13,1945.36,1937.77,1945.2
921,"24-Feb-2022, 15:00:00",1945.36,1946.17,1938.74,1944.71
922,"24-Feb-2022, 16:00:00",1944.88,1954.4,1940.19,1953.6
923,"24-Feb-2022, 17:00:00",1953.44,1974.43,1952.63,1973.79
924,"24-Feb-2022, 18:00:00",1973.79,1973.95,1961.35,1961.67
925,"24-Feb-2022, 19:00:00",1961.67,1964.9,1950.37,1962.8
926,"24-Feb-2022, 20:00:00",1962.8,1967.16,1955.54,1959.09
927,"24-Feb-2022, 21:00:00",1959.25,1963.13,1930.5,1934.38
928,"24-Feb-2022, 22:00:00",1934.7,1940.84,1913.38,1928.72
929,"24-Feb-2022, 23:00:00",1928.72,1930.34,1920.16,1921.62
930,"25-Feb-2022, 00:00:00",1921.62,1925.66,1916.45,1923.72
931,"25-Feb-2022, 01:00:00",1923.72,1926.95,1916.13,1920.0
932,"25-Feb-2022, 02:00:00",1920.16,1920.49,1877.85,1887.86
933,"25-Feb-2022, 03:00:00",1887.86,1898.36,1880.27,1898.2
934,"25-Feb-2022, 04:00:00",1898.2,1906.11,1894.97,1903.85
935,"25-Feb-2022, 05:00:00",1903.85,1903.85,1903.04,1903.37
936,"25-Feb-2022, 06:00:00",1903.69,1913.7,1902.24,1906.44
937,"25-Feb-2022, 07:00:00",1906.44,1913.22,1904.18,1912.9
938,"25-Feb-2022, 08:00:00",1912.74,1921.62,1905.95,1909.34
939,"25-Feb-2022, 09:00:00",1909.34,1915.32,1907.73,1913.38
940,"25-Feb-2022, 10:00:00",1913.06,1917.1,1911.93,1914.19
941,"25-Feb-2022, 11:00:00",1914.03,1915.32,1910.64,1912.09
942,"25-Feb-2022, 12:00:00",1912.09,1916.77,1910.96,1916.45
943,"25-Feb-2022, 13:00:00",1916.45,1920.0,1914.51,1919.2
944,"25-Feb-2022, 14:00:00",1919.2,1921.46,1912.74,1912.9
945,"25-Feb-2022, 15:00:00",1913.22,1915.97,1908.86,1914.03
946,"25-Feb-2022, 16:00:00",1914.03,1914.03,1908.21,1910.64
947,"25-Feb-2022, 17:00:00",1910.64,1911.6,1906.92,1909.99
948,"25-Feb-2022, 18:00:00",1909.99,1914.03,1892.55,1898.85
949,"25-Feb-2022, 19:00:00",1899.01,1907.08,1894.65,1895.45
950,"25-Feb-2022, 20:00:00",1895.78,1898.04,1885.92,1887.22
951,"25-Feb-2022, 21:00:00",1887.38,1893.84,1884.96,1888.99
952,"25-Feb-2022, 22:00:00",1888.83,1890.61,1882.69,1889.15
953,"25-Feb-2022, 23:00:00",1889.32,1890.61,1883.18,1884.31
954,"26-Feb-2022, 00:00:00",1884.31,1888.51,1882.86,1887.54
955,"26-Feb-2022, 01:00:00",1887.54,1889.48,1885.6,1886.57
956,"26-Feb-2022, 02:00:00",1886.41,1891.09,1886.41,1890.77
957,"26-Feb-2022, 03:00:00",1890.61,1893.03,1889.15,1890.77
958,"26-Feb-2022, 04:00:00",1890.77,1891.09,1886.57,1888.99
959,"28-Feb-2022, 05:00:00",1888.83,1888.83,1888.51,1888.51
960,"28-Feb-2022, 06:00:00",1918.55,1931.63,1904.01,1909.83
961,"28-Feb-2022, 07:00:00",1909.99,1919.52,1907.24,1917.58
962,"28-Feb-2022, 08:00:00",1917.42,1917.74,1905.95,1913.06
963,"28-Feb-2022, 09:00:00",1913.38,1913.7,1908.37,1909.34
964,"28-Feb-2022, 10:00:00",1909.34,1910.8,1904.34,1907.41
965,"28-Feb-2022, 11:00:00",1907.24,1911.77,1905.95,1911.28
966,"28-Feb-2022, 12:00:00",1911.28,1912.09,1905.95,1908.05
967,"28-Feb-2022, 13:00:00",1908.05,1910.15,1906.6,1908.7
968,"28-Feb-2022, 14:00:00",1908.54,1909.02,1893.03,1896.26
969,"28-Feb-2022, 15:00:00",1896.26,1902.08,1894.65,1900.46
970,"28-Feb-2022, 16:00:00",1900.46,1902.08,1897.88,1899.65
971,"28-Feb-2022, 17:00:00",1899.49,1909.18,1898.04,1906.44
972,"28-Feb-2022, 18:00:00",1906.44,1909.02,1903.37,1905.31
